x;y;track_id_x;track_type;track_id_type;percent_of_track;completion_group;track_id_y;best_strategy;best_bias
521.7635666419285;467.9298578722842;1;2;1_2;0.6690901688059725;7;1_2;SR_1_SM_1;0.5686962164166423
528.2721931744741;461.1447303513371;1;2;1_2;0.6701789478157183;7;1_2;SR_1_SM_1;0.5686962164166423
534.9190702012205;461.0064798571364;1;2;1_2;0.6709488308367232;7;1_2;SR_1_SM_1;0.5686962164166423
541.565947227967;460.8682293629356;1;2;1_2;0.6717187138577281;7;1_2;SR_1_SM_1;0.5686962164166423
548.0745737605126;454.0831018419883;1;2;1_2;0.672807492867474;7;1_2;SR_1_SM_1;0.5686962164166423
554.7214507872591;453.9448513477876;1;2;1_2;0.6735773758884789;7;1_2;SR_1_SM_1;0.5686962164166423
561.3683278140055;453.8066008535868;1;2;1_2;0.6743472589094837;7;1_2;SR_1_SM_1;0.5686962164166423
567.8769543465511;447.0214733326397;1;2;1_2;0.6754360379192296;7;1_2;SR_1_SM_1;0.5686962164166423
574.5238313732975;446.883222838439;1;2;1_2;0.6762059209402345;7;1_2;SR_1_SM_1;0.5686962164166423
581.170708400044;446.7449723442383;1;2;1_2;0.6769758039612392;7;1_2;SR_1_SM_1;0.5686962164166423
587.8175854267904;446.6067218500375;1;2;1_2;0.6777456869822441;7;1_2;SR_1_SM_1;0.5686962164166423
594.4644624535368;446.4684713558368;1;2;1_2;0.6785155700032491;7;1_2;SR_1_SM_1;0.5686962164166423
600.9730889860825;439.6833438348895;1;2;1_2;0.6796043490129948;7;1_2;SR_1_SM_1;0.5686962164166423
607.6199660128289;439.5450933406887;1;2;1_2;0.6803742320339997;7;1_2;SR_1_SM_1;0.5686962164166423
614.2668430395753;439.406842846488;1;2;1_2;0.6811441150550047;7;1_2;SR_1_SM_1;0.5686962164166423
620.9137200663217;439.2685923522872;1;2;1_2;0.6819139980760095;7;1_2;SR_1_SM_1;0.5686962164166423
627.5605970930682;439.13034185808647;1;2;1_2;0.6826838810970144;7;1_2;SR_1_SM_1;0.5686962164166423
634.2074741198146;438.9920913638857;1;2;1_2;0.6834537641180193;7;1_2;SR_1_SM_1;0.5686962164166423
640.8543511465609;438.853840869685;1;2;1_2;0.6842236471390242;7;1_2;SR_1_SM_1;0.5686962164166423
647.3629776791066;432.0687133487379;1;2;1_2;0.68531242614877;7;1_2;SR_1_SM_1;0.5686962164166423
654.0098547058531;431.9304628545372;1;2;1_2;0.6860823091697749;7;1_2;SR_1_SM_1;0.5686962164166423
660.6567317325995;431.7922123603364;1;2;1_2;0.6868521921907798;7;1_2;SR_1_SM_1;0.5686962164166423
667.3036087593459;431.65396186613566;1;2;1_2;0.6876220752117845;7;1_2;SR_1_SM_1;0.5686962164166423
673.9504857860924;431.5157113719349;1;2;1_2;0.6883919582327894;7;1_2;SR_1_SM_1;0.5686962164166423
680.5973628128387;431.37746087773394;1;2;1_2;0.6891618412537943;7;1_2;SR_1_SM_1;0.5686962164166423
687.2442398395851;431.2392103835332;1;2;1_2;0.6899317242747991;7;1_2;SR_1_SM_1;0.5686962164166423
693.8911168663316;431.1009598893325;1;2;1_2;0.6907016072958041;7;1_2;SR_1_SM_1;0.5686962164166423
700.537993893078;430.9627093951317;1;2;1_2;0.691471490316809;7;1_2;SR_1_SM_1;0.5686962164166423
707.0466204256237;424.1775818741846;1;2;1_2;0.6925602693265548;7;1_2;SR_1_SM_1;0.5686962164166423
713.6934974523701;424.0393313799839;1;2;1_2;0.6933301523475597;7;1_2;SR_1_SM_1;0.5686962164166423
720.3403744791165;423.90108088578313;1;2;1_2;0.6941000353685646;7;1_2;SR_1_SM_1;0.5686962164166423
726.9872515058629;423.7628303915824;1;2;1_2;0.6948699183895695;7;1_2;SR_1_SM_1;0.5686962164166423
733.6341285326093;423.6245798973816;1;2;1_2;0.6956398014105742;7;1_2;SR_1_SM_1;0.5686962164166423
740.2810055593558;423.4863294031809;1;2;1_2;0.6964096844315791;7;1_2;SR_1_SM_1;0.5686962164166423
746.9278825861022;423.34807890898014;1;2;1_2;0.6971795674525841;7;1_2;SR_1_SM_1;0.5686962164166423
753.5747596128487;423.2098284147794;1;2;1_2;0.6979494504735889;7;1_2;SR_1_SM_1;0.5686962164166423
760.221636639595;423.07157792057865;1;2;1_2;0.6987193334945938;7;1_2;SR_1_SM_1;0.5686962164166423
766.8685136663414;422.9333274263779;1;2;1_2;0.6994892165155987;7;1_2;SR_1_SM_1;0.5686962164166423
773.6536411872886;429.4419539589235;1;2;1_2;0.7005779955253445;8;1_2;SR_1_SM_0;0.21141837644959854
780.300518214035;429.30370346472273;1;2;1_2;0.7013478785463494;8;1_2;SR_1_SM_0;0.21141837644959854
786.9473952407815;429.165452970522;1;2;1_2;0.7021177615673543;8;1_2;SR_1_SM_0;0.21141837644959854
793.5942722675279;429.0272024763213;1;2;1_2;0.7028876445883591;8;1_2;SR_1_SM_0;0.21141837644959854
800.2411492942742;428.8889519821205;1;2;1_2;0.703657527609364;8;1_2;SR_1_SM_0;0.21141837644959854
806.8880263210208;428.7507014879197;1;2;1_2;0.7044274106303688;8;1_2;SR_1_SM_0;0.21141837644959854
813.5349033477671;428.612450993719;1;2;1_2;0.7051972936513737;8;1_2;SR_1_SM_0;0.21141837644959854
820.1817803745134;428.4742004995183;1;2;1_2;0.7059671766723785;8;1_2;SR_1_SM_0;0.21141837644959854
826.8286574012599;428.3359500053175;1;2;1_2;0.7067370596933834;8;1_2;SR_1_SM_0;0.21141837644959854
833.4755344280062;428.1976995111168;1;2;1_2;0.7075069427143883;8;1_2;SR_1_SM_0;0.21141837644959854
840.1224114547528;428.059449016916;1;2;1_2;0.7082768257353932;8;1_2;SR_1_SM_0;0.21141837644959854
846.7692884814991;427.92119852271526;1;2;1_2;0.709046708756398;8;1_2;SR_1_SM_0;0.21141837644959854
853.4161655082454;427.7829480285145;1;2;1_2;0.7098165917774029;8;1_2;SR_1_SM_0;0.21141837644959854
860.2012930291927;434.2915745610601;1;2;1_2;0.7109053707871488;8;1_2;SR_1_SM_0;0.21141837644959854
866.848170055939;434.15332406685934;1;2;1_2;0.7116752538081537;8;1_2;SR_1_SM_0;0.21141837644959854
873.4950470826856;434.0150735726586;1;2;1_2;0.7124451368291586;8;1_2;SR_1_SM_0;0.21141837644959854
880.1419241094319;433.87682307845785;1;2;1_2;0.7132150198501634;8;1_2;SR_1_SM_0;0.21141837644959854
886.7888011361784;433.7385725842571;1;2;1_2;0.7139849028711682;8;1_2;SR_1_SM_0;0.21141837644959854
893.5739286571255;440.2471991168029;1;2;1_2;0.7150736818809141;8;1_2;SR_1_SM_0;0.21141837644959854
900.2208056838718;440.10894862260216;1;2;1_2;0.715843564901919;8;1_2;SR_1_SM_0;0.21141837644959854
906.8676827106184;439.9706981284014;1;2;1_2;0.7166134479229239;8;1_2;SR_1_SM_0;0.21141837644959854
913.5145597373648;439.8324476342007;1;2;1_2;0.7173833309439288;8;1_2;SR_1_SM_0;0.21141837644959854
920.1614367641112;439.6941971399999;1;2;1_2;0.7181532139649337;8;1_2;SR_1_SM_0;0.21141837644959854
926.8083137908576;439.5559466457992;1;2;1_2;0.7189230969859385;8;1_2;SR_1_SM_0;0.21141837644959854
933.455190817604;439.4176961515984;1;2;1_2;0.7196929800069434;8;1_2;SR_1_SM_0;0.21141837644959854
940.2403183385512;445.92632268414377;1;2;1_2;0.7207817590166892;8;1_2;SR_1_SM_0;0.21141837644959854
946.8871953652975;445.788072189943;1;2;1_2;0.7215516420376941;8;1_2;SR_1_SM_0;0.21141837644959854
953.534072392044;445.6498216957423;1;2;1_2;0.7223215250586988;8;1_2;SR_1_SM_0;0.21141837644959854
960.1809494187904;445.5115712015415;1;2;1_2;0.7230914080797037;8;1_2;SR_1_SM_0;0.21141837644959854
966.9660769397376;452.0201977340873;1;2;1_2;0.7241801870894496;8;1_2;SR_1_SM_0;0.21141837644959854
973.612953966484;451.8819472398866;1;2;1_2;0.7249500701104545;8;1_2;SR_1_SM_0;0.21141837644959854
980.3980814874312;458.39057377243216;1;2;1_2;0.7260388491202003;8;1_2;SR_1_SM_0;0.21141837644959854
987.0449585141776;458.2523232782314;1;2;1_2;0.7268087321412052;8;1_2;SR_1_SM_0;0.21141837644959854
993.8300860351249;464.7609498107772;1;2;1_2;0.7278975111509511;8;1_2;SR_1_SM_0;0.21141837644959854
1000.4769630618712;464.6226993165765;1;2;1_2;0.728667394171956;8;1_2;SR_1_SM_0;0.21141837644959854
1007.2620905828184;471.1313258491221;1;2;1_2;0.7297561731817018;8;1_2;SR_1_SM_0;0.21141837644959854
1013.9089676095648;470.9930753549213;1;2;1_2;0.7305260562027067;8;1_2;SR_1_SM_0;0.21141837644959854
1020.5558446363112;470.85482486072056;1;2;1_2;0.7312959392237117;8;1_2;SR_1_SM_0;0.21141837644959854
1027.3409721572584;477.3634513932661;1;2;1_2;0.7323847182334574;8;1_2;SR_1_SM_0;0.21141837644959854
1033.987849184005;477.2252008990654;1;2;1_2;0.7331546012544624;8;1_2;SR_1_SM_0;0.21141837644959854
1040.7729767049525;483.7338274316112;1;2;1_2;0.7342433802642082;8;1_2;SR_1_SM_0;0.21141837644959854
1047.4198537316988;483.5955769374104;1;2;1_2;0.7350132632852131;8;1_2;SR_1_SM_0;0.21141837644959854
1054.2049812526457;490.104203469956;1;2;1_2;0.736102042294959;8;1_2;SR_1_SM_0;0.21141837644959854
1060.8518582793922;489.9659529757553;1;2;1_2;0.7368719253159638;8;1_2;SR_1_SM_0;0.21141837644959854
1067.6369858003395;496.4745795083011;1;2;1_2;0.7379607043257097;8;1_2;SR_1_SM_0;0.21141837644959854
1074.2838628270856;496.33632901410033;1;2;1_2;0.7387305873467146;8;1_2;SR_1_SM_0;0.21141837644959854
1081.068990348033;502.8449555466459;1;2;1_2;0.7398193663564604;8;1_2;SR_1_SM_0;0.21141837644959854
1087.8541178689802;509.3535820791915;1;2;1_2;0.7409081453662063;8;1_2;SR_1_SM_0;0.21141837644959854
1094.5009948957263;509.21533158499074;1;2;1_2;0.7416780283872112;8;1_2;SR_1_SM_0;0.21141837644959854
1101.2861224166736;515.7239581175365;1;2;1_2;0.742766807396957;8;1_2;SR_1_SM_0;0.21141837644959854
1108.071249937621;522.2325846500821;1;2;1_2;0.7438555864067029;8;1_2;SR_1_SM_0;0.21141837644959854
1114.7181269643677;522.0943341558814;1;2;1_2;0.7446254694277077;8;1_2;SR_1_SM_0;0.21141837644959854
1121.5032544853143;528.6029606884272;1;2;1_2;0.7457142484374536;8;1_2;SR_1_SM_0;0.21141837644959854
1128.2883820062616;535.1115872209728;1;2;1_2;0.7468030274471994;8;1_2;SR_1_SM_0;0.21141837644959854
1135.073509527209;541.6202137535186;1;2;1_2;0.7478918064569453;8;1_2;SR_1_SM_0;0.21141837644959854
1141.8586370481555;548.1288402860641;1;2;1_2;0.7489805854666912;8;1_2;SR_1_SM_0;0.21141837644959854
1148.5055140749023;547.9905897918634;1;2;1_2;0.749750468487696;8;1_2;SR_1_SM_0;0.21141837644959854
1155.2906415958496;554.499216324409;1;2;1_2;0.7508392474974419;8;1_2;SR_1_SM_0;0.21141837644959854
1161.937518622596;554.3609658302082;1;2;1_2;0.7516091305184468;8;1_2;SR_1_SM_0;0.21141837644959854
1168.722646143543;560.869592362754;1;2;1_2;0.7526979095281926;8;1_2;SR_1_SM_0;0.21141837644959854
1175.5077736644903;567.3782188952996;1;2;1_2;0.7537866885379385;8;1_2;SR_1_SM_0;0.21141837644959854
1182.2929011854376;573.8868454278454;1;2;1_2;0.7548754675476843;8;1_2;SR_1_SM_0;0.21141837644959854
1182.4311516796383;580.5337224545917;1;2;1_2;0.7556453505686892;8;1_2;SR_1_SM_0;0.21141837644959854
1189.2162792005852;587.0423489871373;1;2;1_2;0.756734129578435;8;1_2;SR_1_SM_0;0.21141837644959854
1196.0014067215325;593.5509755196831;1;2;1_2;0.7578229085881809;8;1_2;SR_1_SM_0;0.21141837644959854
1202.7865342424798;600.0596020522285;1;2;1_2;0.7589116875979268;8;1_2;SR_1_SM_0;0.21141837644959854
1209.5716617634266;606.5682285847743;1;2;1_2;0.7600004666076726;8;1_2;SR_1_SM_0;0.21141837644959854
1216.356789284374;613.0768551173198;1;2;1_2;0.7610892456174185;8;1_2;SR_1_SM_0;0.21141837644959854
1223.1419168053212;619.5854816498654;1;2;1_2;0.7621780246271643;8;1_2;SR_1_SM_0;0.21141837644959854
1223.280167299522;626.232358676612;1;2;1_2;0.7629479076481692;8;1_2;SR_1_SM_0;0.21141837644959854
1223.4184177937227;632.8792357033583;1;2;1_2;0.7637177906691741;8;1_2;SR_1_SM_0;0.21141837644959854
1230.20354531467;639.3878622359041;1;2;1_2;0.76480656967892;8;1_2;SR_1_SM_0;0.21141837644959854
1236.9886728356169;645.8964887684497;1;2;1_2;0.7658953486886658;8;1_2;SR_1_SM_0;0.21141837644959854
1237.1269233298176;652.5433657951962;1;2;1_2;0.7666652317096706;8;1_2;SR_1_SM_0;0.21141837644959854
1237.2651738240183;659.1902428219425;1;2;1_2;0.7674351147306755;8;1_2;SR_1_SM_0;0.21141837644959854
1244.0503013449656;665.6988693544881;1;2;1_2;0.7685238937404215;8;1_2;SR_1_SM_0;0.21141837644959854
1250.835428865913;672.2074958870339;1;2;1_2;0.7696126727501672;8;1_2;SR_1_SM_0;0.21141837644959854
1250.9736793601137;678.8543729137803;1;2;1_2;0.7703825557711721;8;1_2;SR_1_SM_0;0.21141837644959854
1257.7588068810603;685.3629994463261;1;2;1_2;0.771471334780918;8;1_2;SR_1_SM_0;0.21141837644959854
1264.5439344020078;691.8716259788716;1;2;1_2;0.7725601137906638;8;1_2;SR_1_SM_0;0.21141837644959854
1264.6821848962086;698.518503005618;1;2;1_2;0.7733299968116687;8;1_2;SR_1_SM_0;0.21141837644959854
1271.467312417156;705.0271295381638;1;2;1_2;0.7744187758214146;8;1_2;SR_1_SM_0;0.21141837644959854
1271.6055629113566;711.6740065649101;1;2;1_2;0.7751886588424195;8;1_2;SR_1_SM_0;0.21141837644959854
1278.390690432304;718.1826330974559;1;2;1_2;0.7762774378521654;8;1_2;SR_1_SM_0;0.21141837644959854
1278.528940926505;724.8295101242022;1;2;1_2;0.7770473208731703;8;1_2;SR_1_SM_0;0.21141837644959854
1285.314068447452;731.338136656748;1;2;1_2;0.7781360998829161;8;1_2;SR_1_SM_0;0.21141837644959854
1285.4523189416527;737.9850136834943;1;2;1_2;0.778905982903921;8;1_2;SR_1_SM_0;0.21141837644959854
1285.5905694358537;744.6318907102407;1;2;1_2;0.7796758659249258;8;1_2;SR_1_SM_0;0.21141837644959854
1285.7288199300542;751.2787677369872;1;2;1_2;0.7804457489459307;8;1_2;SR_1_SM_0;0.21141837644959854
1292.513947451001;757.7873942695328;1;2;1_2;0.7815345279556766;8;1_2;SR_1_SM_0;0.21141837644959854
1292.6521979452018;764.4342712962793;1;2;1_2;0.7823044109766815;8;1_2;SR_1_SM_0;0.21141837644959854
1299.437325466149;770.9428978288249;1;2;1_2;0.7833931899864273;8;1_2;SR_1_SM_0;0.21141837644959854
1299.57557596035;777.5897748555712;1;2;1_2;0.784163073007432;8;1_2;SR_1_SM_0;0.21141837644959854
1306.3607034812972;784.098401388117;1;2;1_2;0.7852518520171781;8;1_2;SR_1_SM_0;0.21141837644959854
1306.498953975498;790.7452784148634;1;2;1_2;0.786021735038183;8;1_2;SR_1_SM_0;0.21141837644959854
1306.6372044696986;797.3921554416099;1;2;1_2;0.7867916180591877;8;1_2;SR_1_SM_0;0.21141837644959854
1306.7754549638994;804.0390324683563;1;2;1_2;0.7875615010801926;8;1_2;SR_1_SM_0;0.21141837644959854
1306.9137054581;810.6859094951028;1;2;1_2;0.7883313841011975;8;1_2;SR_1_SM_0;0.21141837644959854
1307.051955952301;817.3327865218491;1;2;1_2;0.7891012671222024;8;1_2;SR_1_SM_0;0.21141837644959854
1307.1902064465016;823.9796635485955;1;2;1_2;0.7898711501432072;8;1_2;SR_1_SM_0;0.21141837644959854
1313.975333967449;830.4882900811413;1;2;1_2;0.7909599291529532;8;1_2;SR_1_SM_0;0.21141837644959854
1314.1135844616497;837.1351671078876;1;2;1_2;0.791729812173958;8;1_2;SR_1_SM_0;0.21141837644959854
1320.8987119825963;843.6437936404334;1;2;1_2;0.7928185911837038;8;1_2;SR_1_SM_0;0.21141837644959854
1321.0369624767973;850.2906706671797;1;2;1_2;0.7935884742047087;8;1_2;SR_1_SM_0;0.21141837644959854
1321.175212970998;856.937547693926;1;2;1_2;0.7943583572257136;8;1_2;SR_1_SM_0;0.21141837644959854
1321.3134634651988;863.5844247206726;1;2;1_2;0.7951282402467184;8;1_2;SR_1_SM_0;0.21141837644959854
1321.4517139593995;870.2313017474189;1;2;1_2;0.7958981232677232;8;1_2;SR_1_SM_0;0.21141837644959854
1321.5899644536005;876.8781787741655;1;2;1_2;0.7966680062887281;8;1_2;SR_1_SM_0;0.21141837644959854
1321.728214947801;883.5250558009118;1;2;1_2;0.7974378893097329;8;1_2;SR_1_SM_0;0.21141837644959854
1321.8664654420018;890.1719328276583;1;2;1_2;0.7982077723307378;8;1_2;SR_1_SM_0;0.21141837644959854
1322.0047159362025;896.8188098544047;1;2;1_2;0.7989776553517427;8;1_2;SR_1_SM_0;0.21141837644959854
1328.7898434571498;903.3274363869504;1;2;1_2;0.8000664343614886;9;1_2;SR_1_SM_1;0.670673076923077
1328.9280939513503;909.9743134136968;1;2;1_2;0.8008363173824935;9;1_2;SR_1_SM_1;0.670673076923077
1329.0663444455513;916.6211904404432;1;2;1_2;0.8016062004034984;9;1_2;SR_1_SM_1;0.670673076923077
1329.204594939752;923.2680674671896;1;2;1_2;0.8023760834245033;9;1_2;SR_1_SM_1;0.670673076923077
1329.3428454339528;929.914944493936;1;2;1_2;0.8031459664455081;9;1_2;SR_1_SM_1;0.670673076923077
1329.4810959281535;936.5618215206824;1;2;1_2;0.803915849466513;9;1_2;SR_1_SM_1;0.670673076923077
1329.6193464223545;943.2086985474288;1;2;1_2;0.8046857324875178;9;1_2;SR_1_SM_1;0.670673076923077
1329.757596916555;949.8555755741752;1;2;1_2;0.8054556155085226;9;1_2;SR_1_SM_1;0.670673076923077
1323.2489703840092;956.6407030951224;1;2;1_2;0.8065443945182685;9;1_2;SR_1_SM_1;0.670673076923077
1323.38722087821;963.2875801218688;1;2;1_2;0.8073142775392735;9;1_2;SR_1_SM_1;0.670673076923077
1323.5254713724107;969.9344571486153;1;2;1_2;0.8080841605602783;9;1_2;SR_1_SM_1;0.670673076923077
1323.6637218666117;976.5813341753616;1;2;1_2;0.8088540435812832;9;1_2;SR_1_SM_1;0.670673076923077
1323.8019723608122;983.228211202108;1;2;1_2;0.8096239266022881;9;1_2;SR_1_SM_1;0.670673076923077
1323.9402228550134;989.8750882288545;1;2;1_2;0.810393809623293;9;1_2;SR_1_SM_1;0.670673076923077
1324.0784733492142;996.5219652556008;1;2;1_2;0.8111636926442978;9;1_2;SR_1_SM_1;0.670673076923077
1324.216723843415;1003.1688422823472;1;2;1_2;0.8119335756653027;9;1_2;SR_1_SM_1;0.670673076923077
1324.3549743376157;1009.8157193090938;1;2;1_2;0.8127034586863076;9;1_2;SR_1_SM_1;0.670673076923077
1317.84634780507;1016.600846830041;1;2;1_2;0.8137922376960534;9;1_2;SR_1_SM_1;0.670673076923077
1317.9845982992706;1023.2477238567874;1;2;1_2;0.8145621207170584;9;1_2;SR_1_SM_1;0.670673076923077
1318.1228487934711;1029.8946008835337;1;2;1_2;0.8153320037380632;9;1_2;SR_1_SM_1;0.670673076923077
1318.261099287672;1036.5414779102805;1;2;1_2;0.816101886759068;9;1_2;SR_1_SM_1;0.670673076923077
1311.7524727551263;1043.326605431227;1;2;1_2;0.8171906657688138;9;1_2;SR_1_SM_1;0.670673076923077
1311.890723249327;1049.9734824579737;1;2;1_2;0.8179605487898188;9;1_2;SR_1_SM_1;0.670673076923077
1312.0289737435278;1056.6203594847202;1;2;1_2;0.8187304318108237;9;1_2;SR_1_SM_1;0.670673076923077
1312.1672242377283;1063.2672365114663;1;2;1_2;0.8195003148318285;9;1_2;SR_1_SM_1;0.670673076923077
1312.3054747319293;1069.9141135382129;1;2;1_2;0.8202701978528335;9;1_2;SR_1_SM_1;0.670673076923077
1305.796848199384;1076.6992410591602;1;2;1_2;0.8213589768625792;9;1_2;SR_1_SM_1;0.670673076923077
1305.935098693585;1083.3461180859067;1;2;1_2;0.8221288598835841;9;1_2;SR_1_SM_1;0.670673076923077
1306.0733491877854;1089.992995112653;1;2;1_2;0.822898742904589;9;1_2;SR_1_SM_1;0.670673076923077
1306.2115996819862;1096.6398721393994;1;2;1_2;0.8236686259255939;9;1_2;SR_1_SM_1;0.670673076923077
1306.349850176187;1103.286749166146;1;2;1_2;0.8244385089465986;9;1_2;SR_1_SM_1;0.670673076923077
1299.8412236436411;1110.071876687093;1;2;1_2;0.8255272879563447;9;1_2;SR_1_SM_1;0.670673076923077
1299.979474137842;1116.7187537138393;1;2;1_2;0.8262971709773494;9;1_2;SR_1_SM_1;0.670673076923077
1300.1177246320426;1123.365630740586;1;2;1_2;0.8270670539983543;9;1_2;SR_1_SM_1;0.670673076923077
1293.6090980994968;1130.1507582615332;1;2;1_2;0.8281558330081003;9;1_2;SR_1_SM_1;0.670673076923077
1287.1004715669517;1136.9358857824802;1;2;1_2;0.829244612017846;9;1_2;SR_1_SM_1;0.670673076923077
1287.2387220611522;1143.5827628092266;1;2;1_2;0.8300144950388509;9;1_2;SR_1_SM_1;0.670673076923077
1280.7300955286064;1150.367890330174;1;2;1_2;0.8311032740485969;9;1_2;SR_1_SM_1;0.670673076923077
1280.8683460228071;1157.0147673569202;1;2;1_2;0.8318731570696016;9;1_2;SR_1_SM_1;0.670673076923077
1274.359719490261;1163.7998948778677;1;2;1_2;0.8329619360793475;9;1_2;SR_1_SM_1;0.670673076923077
1274.497969984462;1170.4467719046138;1;2;1_2;0.8337318191003524;9;1_2;SR_1_SM_1;0.670673076923077
1267.9893434519165;1177.231899425561;1;2;1_2;0.8348205981100982;9;1_2;SR_1_SM_1;0.670673076923077
1268.127593946117;1183.8787764523074;1;2;1_2;0.8355904811311031;9;1_2;SR_1_SM_1;0.670673076923077
1261.6189674135717;1190.6639039732545;1;2;1_2;0.8366792601408489;9;1_2;SR_1_SM_1;0.670673076923077
1255.110340881026;1197.4490314942018;1;2;1_2;0.8377680391505948;9;1_2;SR_1_SM_1;0.670673076923077
1248.60171434848;1204.234159015149;1;2;1_2;0.8388568181603406;9;1_2;SR_1_SM_1;0.670673076923077
1242.0930878159347;1211.0192865360962;1;2;1_2;0.8399455971700867;9;1_2;SR_1_SM_1;0.670673076923077
1235.584461283389;1217.8044140570432;1;2;1_2;0.8410343761798325;9;1_2;SR_1_SM_1;0.670673076923077
1235.7227117775897;1224.4512910837898;1;2;1_2;0.8418042592008373;9;1_2;SR_1_SM_1;0.670673076923077
1229.214085245044;1231.2364186047369;1;2;1_2;0.8428930382105833;9;1_2;SR_1_SM_1;0.670673076923077
1222.705458712498;1238.021546125684;1;2;1_2;0.8439818172203291;9;1_2;SR_1_SM_1;0.670673076923077
1216.058581685752;1238.159796619885;1;2;1_2;0.8447517002413338;9;1_2;SR_1_SM_1;0.670673076923077
1209.5499551532062;1244.944924140832;1;2;1_2;0.8458404792510799;9;1_2;SR_1_SM_1;0.670673076923077
1203.0413286206608;1251.7300516617793;1;2;1_2;0.8469292582608255;9;1_2;SR_1_SM_1;0.670673076923077
1196.532702088115;1258.515179182726;1;2;1_2;0.8480180372705713;9;1_2;SR_1_SM_1;0.670673076923077
1190.0240755555692;1265.3003067036734;1;2;1_2;0.8491068162803173;9;1_2;SR_1_SM_1;0.670673076923077
1183.5154490230238;1272.0854342246207;1;2;1_2;0.850195595290063;9;1_2;SR_1_SM_1;0.670673076923077
1177.006822490478;1278.8705617455678;1;2;1_2;0.851284374299809;9;1_2;SR_1_SM_1;0.670673076923077
1170.3599454637315;1279.0088122397683;1;2;1_2;0.8520542573208139;9;1_2;SR_1_SM_1;0.670673076923077
1163.851318931186;1285.7939397607156;1;2;1_2;0.8531430363305598;9;1_2;SR_1_SM_1;0.670673076923077
1157.3426923986403;1292.579067281663;1;2;1_2;0.8542318153403056;9;1_2;SR_1_SM_1;0.670673076923077
1150.8340658660943;1299.36419480261;1;2;1_2;0.8553205943500515;9;1_2;SR_1_SM_1;0.670673076923077
1144.187188839348;1299.502445296811;1;2;1_2;0.8560904773710563;9;1_2;SR_1_SM_1;0.670673076923077
1137.6785623068026;1306.287572817758;1;2;1_2;0.8571792563808022;9;1_2;SR_1_SM_1;0.670673076923077
1131.031685280056;1306.4258233119588;1;2;1_2;0.8579491394018071;9;1_2;SR_1_SM_1;0.670673076923077
1124.3848082533095;1306.5640738061595;1;2;1_2;0.8587190224228118;9;1_2;SR_1_SM_1;0.670673076923077
1117.8761817207642;1313.3492013271066;1;2;1_2;0.8598078014325578;9;1_2;SR_1_SM_1;0.670673076923077
1111.2293046940176;1313.487451821307;1;2;1_2;0.8605776844535628;9;1_2;SR_1_SM_1;0.670673076923077
1104.7206781614718;1320.2725793422546;1;2;1_2;0.8616664634633084;9;1_2;SR_1_SM_1;0.670673076923077
1098.2120516289265;1327.057706863202;1;2;1_2;0.8627552424730545;9;1_2;SR_1_SM_1;0.670673076923077
1091.56517460218;1327.195957357403;1;2;1_2;0.8635251254940592;9;1_2;SR_1_SM_1;0.670673076923077
1084.9182975754334;1327.3342078516034;1;2;1_2;0.8642950085150641;9;1_2;SR_1_SM_1;0.670673076923077
1078.4096710428876;1334.1193353725505;1;2;1_2;0.86538378752481;9;1_2;SR_1_SM_1;0.670673076923077
1071.7627940161417;1334.2575858667512;1;2;1_2;0.8661536705458148;9;1_2;SR_1_SM_1;0.670673076923077
1065.2541674835957;1341.0427133876983;1;2;1_2;0.8672424495555607;9;1_2;SR_1_SM_1;0.670673076923077
1058.6072904568491;1341.180963881899;1;2;1_2;0.8680123325765656;9;1_2;SR_1_SM_1;0.670673076923077
1051.960413430103;1341.3192143760998;1;2;1_2;0.8687822155975704;9;1_2;SR_1_SM_1;0.670673076923077
1045.4517868975572;1348.104341897047;1;2;1_2;0.8698709946073163;9;1_2;SR_1_SM_1;0.670673076923077
1038.804909870811;1348.242592391248;1;2;1_2;0.8706408776283212;9;1_2;SR_1_SM_1;0.670673076923077
1032.158032844064;1348.3808428854486;1;2;1_2;0.8714107606493261;9;1_2;SR_1_SM_1;0.670673076923077
1025.511155817318;1348.5190933796491;1;2;1_2;0.8721806436703309;9;1_2;SR_1_SM_1;0.670673076923077
1018.8642787905716;1348.65734387385;1;2;1_2;0.8729505266913358;9;1_2;SR_1_SM_1;0.670673076923077
1012.217401763825;1348.7955943680508;1;2;1_2;0.8737204097123408;9;1_2;SR_1_SM_1;0.670673076923077
1005.5705247370788;1348.9338448622516;1;2;1_2;0.8744902927333456;9;1_2;SR_1_SM_1;0.670673076923077
999.0618982045328;1355.718972383199;1;2;1_2;0.8755790717430915;9;1_2;SR_1_SM_1;0.670673076923077
992.4150211777866;1355.8572228773996;1;2;1_2;0.8763489547640964;9;1_2;SR_1_SM_1;0.670673076923077
985.7681441510402;1355.9954733716004;1;2;1_2;0.877118837785101;9;1_2;SR_1_SM_1;0.670673076923077
979.1212671242936;1356.1337238658011;1;2;1_2;0.877888720806106;9;1_2;SR_1_SM_1;0.670673076923077
972.4743900975474;1356.271974360002;1;2;1_2;0.8786586038271109;9;1_2;SR_1_SM_1;0.670673076923077
965.9657635650016;1363.057101880949;1;2;1_2;0.8797473828368567;9;1_2;SR_1_SM_1;0.670673076923077
959.3188865382552;1363.1953523751497;1;2;1_2;0.8805172658578616;9;1_2;SR_1_SM_1;0.670673076923077
